id,Nathalie Arthaud,Nicolas Dupont-Aignan,Valérie Pecresse,Anne Hidalgo,Yannick Jadot,Eric Zemmour,Fabien Roussel,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou
1442,0,0,0,4,1,0,2,0,0,0,3,0
1444,0,0,0,3,0,0,4,0,0,2,1,0
1451,0,0,0,1,0,0,3,4,0,2,0,0
1453,3,0,0,0,0,0,1,0,0,0,4,2
1454,0,0,0,0,2,0,1,0,0,0,4,3
1455,0,0,0,1,4,0,0,0,0,2,3,0
1459,0,0,0,0,0,0,2,1,0,0,4,3
1468,0,0,0,1,3,0,0,0,0,2,4,0
1469,2,0,0,0,3,0,4,0,0,0,1,0
1473,2,0,0,0,1,0,0,0,0,0,4,3
1475,1,0,0,0,2,0,0,0,0,0,3,4
1479,1,0,0,3,4,0,0,0,0,0,2,0
1481,0,0,1,3,0,0,0,0,0,4,2,0
1483,0,0,3,0,0,0,4,2,0,1,0,0
1485,0,0,0,2,1,0,3,0,0,0,4,0
1486,0,0,0,1,3,0,2,0,0,0,4,0
1488,0,0,0,1,4,0,0,0,0,3,2,0
1490,2,0,0,0,1,0,0,0,0,0,3,4
1492,0,0,0,1,3,0,2,0,0,0,4,0
1500,0,0,0,1,2,0,0,0,0,3,4,0
1503,0,0,0,1,2,0,4,0,0,0,3,0
1504,0,0,3,0,2,0,0,1,0,4,0,0
1510,0,0,0,0,1,0,2,0,0,0,4,3
1516,3,0,0,0,0,0,1,0,0,0,2,4
1517,0,0,0,0,3,0,2,0,0,0,4,1
1519,0,0,0,2,4,0,0,0,0,1,3,0
1521,0,0,0,3,2,0,0,0,0,1,4,0
1523,0,0,0,4,3,0,2,0,0,0,0,1
1524,1,0,0,0,2,0,0,0,0,0,4,3
1526,1,0,0,0,0,0,3,0,0,0,4,2
1531,0,0,0,2,3,0,0,0,0,4,1,0
1532,0,0,0,3,4,0,2,0,0,1,0,0
1534,0,0,0,0,1,0,0,3,0,0,4,2
1537,1,0,0,0,3,0,0,0,0,0,4,2
1540,0,0,0,1,2,0,0,0,0,4,3,0
1542,0,0,0,4,3,0,1,0,0,2,0,0
1549,1,0,0,0,0,0,0,0,0,3,4,2
1553,1,0,0,3,2,0,0,0,0,0,4,0
1554,0,0,0,0,4,0,0,2,0,3,1,0
1556,0,0,0,0,3,0,2,0,0,0,4,1
1560,0,0,0,0,4,0,0,0,0,2,1,3
1571,0,0,0,1,4,0,0,0,0,0,3,2
1574,1,0,0,0,2,0,0,0,0,0,4,3
1576,0,0,0,1,0,0,2,0,0,4,3,0
1577,1,0,0,0,0,0,2,0,0,0,4,3
1578,1,0,0,0,2,0,0,0,0,0,4,3
1585,0,0,0,0,2,0,3,0,0,0,4,1
1588,0,0,0,3,4,0,2,0,0,0,1,0
1592,0,0,0,1,4,0,2,0,0,0,3,0
1595,1,0,0,0,2,0,0,0,0,0,3,4
1599,0,0,0,0,3,0,0,0,0,1,4,2
1600,1,0,0,0,3,0,0,0,0,0,4,2
1607,0,0,0,0,3,0,4,0,0,0,2,1
1613,1,0,0,0,0,0,3,0,0,0,4,2
1624,0,0,0,2,3,0,0,0,0,0,4,1
1628,0,0,0,0,3,0,0,1,0,0,2,4
1635,2,0,0,0,1,0,0,0,0,0,4,3
1637,0,0,0,3,4,0,0,0,0,2,1,0
1641,0,0,2,3,1,0,0,0,0,4,0,0
1642,2,0,0,0,0,0,1,0,0,0,4,3
1643,2,0,0,0,0,0,1,0,0,0,4,3
1645,0,0,0,1,4,0,2,0,0,0,3,0
1647,0,0,0,1,3,0,2,0,0,0,4,0
1650,3,0,0,1,2,0,4,0,0,0,0,0
1673,3,0,0,0,0,0,1,0,0,0,4,2
1676,0,0,0,2,3,0,0,0,0,4,1,0
1677,1,0,0,0,2,0,0,0,0,0,3,4
1683,0,0,0,1,4,0,0,0,0,0,3,2
1685,0,0,0,0,0,0,4,0,0,1,2,3
1687,2,0,0,0,0,0,1,0,0,0,3,4
1688,1,0,0,0,0,0,0,3,0,0,4,2
1698,2,0,0,0,1,0,0,0,0,0,3,4
1701,0,0,0,2,1,0,0,0,0,0,4,3
1703,0,0,0,2,4,0,3,0,0,0,0,1
1705,0,0,0,0,4,0,0,2,0,1,3,0
1710,2,0,0,0,0,0,1,0,0,0,4,3
1712,1,0,0,0,0,0,2,0,0,0,3,4
1715,0,0,0,0,3,0,0,2,0,4,1,0
1717,0,0,0,0,3,0,1,0,0,0,4,2
1720,0,0,0,0,3,0,0,0,0,1,2,4
1724,2,0,0,0,1,0,0,0,0,0,4,3
1729,0,0,0,2,4,0,1,0,0,0,3,0
1732,0,0,0,2,4,0,0,0,0,1,3,0
1735,0,0,0,3,4,0,0,0,0,1,2,0
1741,0,0,0,0,2,0,3,0,0,0,4,1
1743,0,0,0,2,3,0,0,0,0,4,1,0
1747,0,0,2,0,3,0,0,1,0,4,0,0
1749,1,0,0,0,2,0,4,0,0,0,3,0
1751,3,0,0,1,0,0,0,0,0,0,2,4
1754,0,0,0,0,3,0,0,2,0,0,4,1
1759,0,0,0,0,3,0,2,0,0,0,4,1
1762,0,0,0,1,2,0,0,0,0,0,3,4
1766,0,0,0,2,3,0,0,0,0,4,1,0
1768,0,0,0,2,4,0,3,0,0,1,0,0
1769,1,0,0,0,0,0,2,0,0,0,4,3
1770,2,0,0,0,0,0,1,0,0,0,4,3
1772,0,0,0,3,2,0,1,0,0,0,4,0
1774,0,0,0,0,4,0,1,0,0,0,3,2
1778,2,0,0,0,3,0,0,0,0,0,4,1
1783,0,0,0,0,3,1,0,0,0,2,4,0
1785,0,0,0,1,3,0,2,0,0,0,4,0
1786,2,0,0,0,1,0,0,0,0,0,4,3
1789,2,0,0,0,0,0,1,0,0,0,3,4
1796,0,0,0,2,4,0,0,1,0,3,0,0
1797,0,0,0,0,3,0,0,0,1,2,4,0
1802,0,0,0,0,4,0,3,2,0,0,0,1
1805,0,0,0,0,4,0,2,0,0,0,3,1
1808,0,0,0,2,4,0,0,1,0,0,3,0
1810,0,0,2,3,1,0,0,0,0,4,0,0
1812,0,0,0,0,2,0,0,3,0,0,4,1
1819,0,0,0,3,1,0,4,2,0,0,0,0
1825,0,0,0,0,1,0,3,2,0,0,4,0
1830,1,0,0,0,2,0,0,0,0,0,4,3
1832,0,0,0,2,4,0,1,0,0,0,3,0
1833,4,0,0,0,0,0,3,0,0,0,2,1
1844,0,0,0,2,0,0,4,0,0,1,3,0
1852,2,0,0,0,1,0,0,0,0,0,3,4
1854,0,0,0,0,0,0,0,0,2,1,4,3
1863,0,0,0,0,3,0,2,0,0,0,4,1
1865,0,0,0,2,3,0,0,0,0,4,1,0
1867,0,0,0,3,4,0,0,0,0,2,1,0
1868,0,0,2,1,3,0,0,0,0,4,0,0
1869,0,0,0,2,3,0,0,0,0,0,4,1
1874,0,0,0,0,1,0,2,0,0,0,4,3
1875,0,0,0,0,3,0,1,0,0,0,4,2
1882,0,0,0,0,4,0,2,0,0,0,3,1
1885,0,0,0,1,3,0,0,0,0,0,4,2
1890,2,0,0,0,1,0,0,0,0,0,4,3
1892,0,0,0,1,3,0,2,0,0,0,4,0
1893,0,0,3,0,0,2,0,1,0,4,0,0
1894,1,0,0,0,0,0,3,0,0,0,4,2
1896,0,0,0,0,4,0,1,0,0,0,3,2
1897,0,0,0,3,2,0,1,0,0,0,4,0
1907,0,0,0,0,0,0,0,2,1,0,4,3
1914,0,0,0,2,3,0,0,0,0,0,4,1
1917,0,0,0,2,3,0,0,0,0,4,1,0
1918,2,0,0,0,0,0,1,0,0,0,4,3
1919,0,0,0,0,3,0,0,1,0,0,4,2
1921,0,0,0,2,3,0,0,0,0,1,4,0
1922,0,0,0,1,3,0,0,0,0,0,4,2
1927,0,0,0,1,3,0,2,0,0,0,4,0
1929,1,0,0,4,0,0,2,0,0,3,0,0
1933,0,0,1,0,2,0,0,0,0,4,3,0
1934,0,0,1,0,0,4,0,2,3,0,0,0
1937,0,0,0,2,3,0,1,0,0,0,4,0
1941,0,0,0,3,4,0,0,0,0,1,2,0
1945,0,0,0,0,2,0,0,0,0,3,4,1
1946,0,0,0,1,2,0,0,0,0,3,4,0
1949,0,0,0,0,3,0,1,0,0,2,4,0
1950,0,0,0,0,0,0,1,2,0,0,3,4
1951,0,0,3,1,4,0,0,0,0,2,0,0
1952,0,1,0,0,0,0,0,2,0,0,4,3
1953,0,0,0,0,1,0,2,0,0,0,3,4
1955,0,0,0,0,4,0,3,0,0,0,1,2
1960,0,0,0,4,2,0,0,1,0,3,0,0
1962,0,0,0,2,4,0,0,0,0,1,3,0
1964,2,0,0,0,1,0,0,0,0,0,3,4
1965,0,0,0,2,4,0,1,0,0,0,3,0
1971,0,0,0,2,3,0,0,0,0,0,4,1
1972,0,0,0,0,3,0,0,1,0,0,4,2
1973,0,0,2,0,3,0,0,1,0,4,0,0
1978,3,0,0,0,0,0,1,0,0,0,2,4
1979,0,0,1,2,3,0,0,0,0,4,0,0
1980,0,0,1,0,2,0,0,0,0,3,4,0
1986,0,0,0,4,3,0,0,0,0,2,1,0
1989,0,0,0,2,3,0,0,0,0,0,4,1
1995,0,0,0,1,3,0,0,0,0,0,4,2
1998,0,0,0,0,2,0,1,0,0,3,4,0
1999,0,0,0,0,0,1,0,4,2,0,3,0
2000,0,0,0,0,0,0,3,4,0,1,2,0
2002,0,0,0,3,4,0,0,0,0,2,1,0
2004,0,0,0,0,4,0,1,0,0,3,2,0
2005,0,0,0,0,2,0,1,0,0,0,4,3
2009,0,0,0,2,4,0,0,0,0,3,1,0
2010,1,0,0,0,4,0,2,0,0,0,0,3
2014,0,0,0,0,0,0,3,2,0,4,1,0
2018,0,0,0,0,3,0,0,4,0,0,1,2
2019,0,0,0,0,2,0,1,0,0,3,4,0
2022,0,3,0,0,0,0,0,1,2,0,4,0
2023,0,2,0,0,4,0,0,0,0,0,1,3
2024,1,0,0,0,0,0,0,2,0,0,4,3
2026,1,0,0,4,3,0,2,0,0,0,0,0
2029,0,0,0,0,1,0,3,0,0,0,4,2
2035,0,0,0,4,3,0,0,0,0,2,1,0
2036,0,0,0,1,3,0,0,0,0,0,4,2
2043,0,0,0,1,4,0,0,0,0,0,3,2
2044,0,0,0,0,0,0,1,2,4,0,3,0
2046,0,0,0,3,2,0,0,0,0,1,4,0
2047,0,0,0,1,3,0,2,0,0,0,4,0
2048,0,0,2,4,3,0,1,0,0,0,0,0
2050,1,0,0,0,2,0,0,0,0,0,3,4
2052,0,0,0,1,4,0,0,0,0,2,3,0
2053,0,0,0,2,4,0,3,0,0,0,1,0
2055,2,0,0,0,1,0,0,0,0,0,4,3
2059,0,0,0,2,3,0,0,1,0,0,4,0
2062,0,0,0,0,2,0,1,0,0,0,3,4
2065,0,0,0,0,1,0,4,2,0,0,3,0
2067,0,0,0,1,3,0,0,0,0,0,4,2
2070,0,0,0,0,1,0,2,0,0,0,4,3
2071,0,0,0,3,1,0,0,0,0,0,4,2
2074,0,0,0,3,2,0,0,0,0,4,1,0
2075,0,0,0,0,3,0,1,0,0,0,4,2
2079,0,0,0,1,4,0,0,0,0,0,3,2
2080,2,0,0,0,1,0,0,0,0,0,4,3
2081,0,0,0,0,3,0,1,0,0,0,4,2
2082,3,0,0,0,1,0,2,0,0,0,4,0
2083,1,0,0,0,2,0,0,0,0,0,3,4
2087,0,0,0,3,4,0,0,0,0,2,1,0
2089,0,0,0,0,0,0,0,2,0,3,4,1
2091,0,0,0,0,3,0,2,0,0,0,4,1
2093,1,0,0,0,3,0,0,0,0,0,4,2
2097,2,0,0,0,0,0,1,0,0,0,4,3
2098,0,1,3,0,0,4,0,0,2,0,0,0
2100,2,0,0,0,0,0,1,0,0,0,4,3
2103,0,0,0,1,0,0,0,0,0,3,4,2
2106,0,0,0,2,4,0,0,0,0,1,3,0
2110,1,0,0,0,2,0,0,0,0,0,4,3
2111,0,0,0,3,0,0,0,1,0,0,4,2
2114,3,0,4,1,2,0,0,0,0,0,0,0
2115,0,4,0,0,0,0,1,3,2,0,0,0
2117,0,0,1,0,2,0,3,0,0,4,0,0
2121,0,0,0,0,0,0,2,0,1,3,4,0
2123,0,2,0,0,0,4,0,1,3,0,0,0
2125,0,0,1,3,0,0,2,0,0,0,4,0
2127,0,0,0,2,4,0,1,0,0,0,3,0
2133,0,0,1,0,0,0,0,0,0,4,3,2
2135,0,0,0,4,0,0,3,0,0,1,0,2
2136,0,0,0,3,4,0,1,0,0,2,0,0
2137,0,0,0,3,1,0,4,0,0,2,0,0
2139,0,0,0,2,3,0,0,0,0,0,4,1
2146,1,0,0,0,0,0,3,0,0,0,4,2
2151,0,0,0,2,3,0,1,0,0,0,4,0
2152,0,0,0,1,4,0,0,0,0,0,3,2
2154,0,0,0,1,2,0,4,0,0,3,0,0
2156,0,0,0,0,2,0,0,3,0,1,4,0
2157,0,0,0,0,3,0,1,0,0,4,2,0
2158,0,0,0,4,3,0,2,0,0,0,1,0
2168,0,0,2,1,3,0,0,0,0,4,0,0
2172,0,0,0,1,0,0,2,0,0,0,4,3
2175,2,0,0,1,4,0,0,0,0,0,3,0
2184,0,0,0,2,3,0,0,0,0,0,4,1
2185,0,2,0,0,0,4,0,0,3,0,1,0
2187,0,0,0,2,4,0,1,0,0,3,0,0
2188,0,0,0,2,0,0,0,1,0,0,3,4
2189,1,0,0,0,2,0,0,0,0,0,4,3
2195,0,0,0,0,1,0,2,0,0,0,4,3
2196,0,0,0,3,4,0,0,0,0,2,1,0
2200,0,0,0,0,4,0,1,0,0,0,3,2
2202,0,0,0,4,2,0,0,0,0,1,3,0
2207,3,0,0,0,0,0,2,0,0,0,4,1
2210,4,0,3,2,0,0,0,0,0,0,1,0
2214,0,0,0,4,3,0,0,0,0,1,2,0
2215,0,0,0,0,2,0,3,1,0,0,4,0
2229,0,0,0,2,4,0,1,0,0,0,3,0
2231,0,0,0,1,4,0,0,0,0,0,3,2
2233,0,0,4,0,0,2,0,0,1,3,0,0
2238,0,0,0,2,4,0,1,0,0,0,3,0
2244,0,0,0,3,0,0,1,0,0,4,2,0
2251,2,0,0,1,0,0,0,0,0,0,3,4
2252,0,0,0,0,2,0,1,0,0,0,3,4
2255,2,0,0,0,0,0,1,0,0,0,3,4
2256,2,0,0,0,1,0,0,0,0,0,4,3
2258,0,0,0,3,0,0,4,0,0,2,1,0
2260,0,0,1,2,3,0,0,0,0,4,0,0
2267,0,0,0,1,4,0,0,0,0,0,3,2
2268,0,0,0,2,1,0,0,0,0,4,3,0
2269,2,0,0,0,3,0,0,0,0,0,1,4
2273,0,4,0,0,0,0,0,0,1,3,2,0
2278,0,0,0,1,3,0,2,0,0,4,0,0
2281,2,0,0,0,0,0,1,0,0,0,3,4
2284,0,3,0,0,0,4,0,1,2,0,0,0
2286,0,0,0,0,4,1,0,0,0,3,2,0
2287,1,0,0,0,2,0,0,0,0,0,4,3
2293,0,2,0,0,0,3,0,1,4,0,0,0
2294,0,0,0,0,3,0,1,0,0,0,4,2
2300,0,0,0,0,2,0,0,1,0,0,4,3
2302,0,0,0,2,4,0,1,0,0,3,0,0
2304,0,0,2,1,4,0,0,0,0,3,0,0
2305,0,0,0,2,4,0,0,0,0,3,1,0
